instance_id,rdf:type,oa:hasTarget,oa:hasBodyValue,prov:wasGeneratedBy
viewsari:annotation_17725,"oa:Annotation, prov:Entity",viewsari:textchunk_17725,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17726,"oa:Annotation, prov:Entity",viewsari:textchunk_17726,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17727,"oa:Annotation, prov:Entity",viewsari:textchunk_17727,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17728,"oa:Annotation, prov:Entity",viewsari:textchunk_17728,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17729,"oa:Annotation, prov:Entity",viewsari:textchunk_17729,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17730,"oa:Annotation, prov:Entity",viewsari:textchunk_17730,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17731,"oa:Annotation, prov:Entity",viewsari:textchunk_17731,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17732,"oa:Annotation, prov:Entity",viewsari:textchunk_17732,Simone Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17733,"oa:Annotation, prov:Entity",viewsari:textchunk_17733,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17734,"oa:Annotation, prov:Entity",viewsari:textchunk_17734,his father,viewsari:named_entity_recognition_run_1
viewsari:annotation_17735,"oa:Annotation, prov:Entity",viewsari:textchunk_17735,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17736,"oa:Annotation, prov:Entity",viewsari:textchunk_17736,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17737,"oa:Annotation, prov:Entity",viewsari:textchunk_17737,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17738,"oa:Annotation, prov:Entity",viewsari:textchunk_17738,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17739,"oa:Annotation, prov:Entity",viewsari:textchunk_17739,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17740,"oa:Annotation, prov:Entity",viewsari:textchunk_17740,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17741,"oa:Annotation, prov:Entity",viewsari:textchunk_17741,the above-named Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17742,"oa:Annotation, prov:Entity",viewsari:textchunk_17742,son,viewsari:named_entity_recognition_run_1
viewsari:annotation_17743,"oa:Annotation, prov:Entity",viewsari:textchunk_17743,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17744,"oa:Annotation, prov:Entity",viewsari:textchunk_17744,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17745,"oa:Annotation, prov:Entity",viewsari:textchunk_17745,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17746,"oa:Annotation, prov:Entity",viewsari:textchunk_17746,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17747,"oa:Annotation, prov:Entity",viewsari:textchunk_17747,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17748,"oa:Annotation, prov:Entity",viewsari:textchunk_17748,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17749,"oa:Annotation, prov:Entity",viewsari:textchunk_17749,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17750,"oa:Annotation, prov:Entity",viewsari:textchunk_17750,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17751,"oa:Annotation, prov:Entity",viewsari:textchunk_17751,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17752,"oa:Annotation, prov:Entity",viewsari:textchunk_17752,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17753,"oa:Annotation, prov:Entity",viewsari:textchunk_17753,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17754,"oa:Annotation, prov:Entity",viewsari:textchunk_17754,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17755,"oa:Annotation, prov:Entity",viewsari:textchunk_17755,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17756,"oa:Annotation, prov:Entity",viewsari:textchunk_17756,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17757,"oa:Annotation, prov:Entity",viewsari:textchunk_17757,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17758,"oa:Annotation, prov:Entity",viewsari:textchunk_17758,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17759,"oa:Annotation, prov:Entity",viewsari:textchunk_17759,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17760,"oa:Annotation, prov:Entity",viewsari:textchunk_17760,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17761,"oa:Annotation, prov:Entity",viewsari:textchunk_17761,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17762,"oa:Annotation, prov:Entity",viewsari:textchunk_17762,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17763,"oa:Annotation, prov:Entity",viewsari:textchunk_17763,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17764,"oa:Annotation, prov:Entity",viewsari:textchunk_17764,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17765,"oa:Annotation, prov:Entity",viewsari:textchunk_17765,Mosca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17766,"oa:Annotation, prov:Entity",viewsari:textchunk_17766,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17767,"oa:Annotation, prov:Entity",viewsari:textchunk_17767,Michelagnolo Buonarroti,viewsari:named_entity_recognition_run_1
viewsari:annotation_17768,"oa:Annotation, prov:Entity",viewsari:textchunk_17768,Michelagnolo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17769,"oa:Annotation, prov:Entity",viewsari:textchunk_17769,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17770,"oa:Annotation, prov:Entity",viewsari:textchunk_17770,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17771,"oa:Annotation, prov:Entity",viewsari:textchunk_17771,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17772,"oa:Annotation, prov:Entity",viewsari:textchunk_17772,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17773,"oa:Annotation, prov:Entity",viewsari:textchunk_17773,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17774,"oa:Annotation, prov:Entity",viewsari:textchunk_17774,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17775,"oa:Annotation, prov:Entity",viewsari:textchunk_17775,Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17776,"oa:Annotation, prov:Entity",viewsari:textchunk_17776,Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17777,"oa:Annotation, prov:Entity",viewsari:textchunk_17777,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17778,"oa:Annotation, prov:Entity",viewsari:textchunk_17778,Simone,viewsari:named_entity_recognition_run_1
viewsari:annotation_17779,"oa:Annotation, prov:Entity",viewsari:textchunk_17779,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17780,"oa:Annotation, prov:Entity",viewsari:textchunk_17780,Francesco Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17781,"oa:Annotation, prov:Entity",viewsari:textchunk_17781,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17782,"oa:Annotation, prov:Entity",viewsari:textchunk_17782,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17783,"oa:Annotation, prov:Entity",viewsari:textchunk_17783,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17784,"oa:Annotation, prov:Entity",viewsari:textchunk_17784,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17785,"oa:Annotation, prov:Entity",viewsari:textchunk_17785,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17786,"oa:Annotation, prov:Entity",viewsari:textchunk_17786,Francesco,viewsari:named_entity_recognition_run_1
viewsari:annotation_17787,"oa:Annotation, prov:Entity",viewsari:textchunk_17787,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17788,"oa:Annotation, prov:Entity",viewsari:textchunk_17788,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17789,"oa:Annotation, prov:Entity",viewsari:textchunk_17789,Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17790,"oa:Annotation, prov:Entity",viewsari:textchunk_17790,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17791,"oa:Annotation, prov:Entity",viewsari:textchunk_17791,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17792,"oa:Annotation, prov:Entity",viewsari:textchunk_17792,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17793,"oa:Annotation, prov:Entity",viewsari:textchunk_17793,Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17794,"oa:Annotation, prov:Entity",viewsari:textchunk_17794,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17795,"oa:Annotation, prov:Entity",viewsari:textchunk_17795,The same Moschino,viewsari:named_entity_recognition_run_1
viewsari:annotation_17796,"oa:Annotation, prov:Entity",viewsari:textchunk_17796,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17797,"oa:Annotation, prov:Entity",viewsari:textchunk_17797,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17798,"oa:Annotation, prov:Entity",viewsari:textchunk_17798,"Girolamo Genga, who was of Urbino",viewsari:named_entity_recognition_run_1
viewsari:annotation_17799,"oa:Annotation, prov:Entity",viewsari:textchunk_17799,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17800,"oa:Annotation, prov:Entity",viewsari:textchunk_17800,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17801,"oa:Annotation, prov:Entity",viewsari:textchunk_17801,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17802,"oa:Annotation, prov:Entity",viewsari:textchunk_17802,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17803,"oa:Annotation, prov:Entity",viewsari:textchunk_17803,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17804,"oa:Annotation, prov:Entity",viewsari:textchunk_17804,the boy,viewsari:named_entity_recognition_run_1
viewsari:annotation_17805,"oa:Annotation, prov:Entity",viewsari:textchunk_17805,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17806,"oa:Annotation, prov:Entity",viewsari:textchunk_17806,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17807,"oa:Annotation, prov:Entity",viewsari:textchunk_17807,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17808,"oa:Annotation, prov:Entity",viewsari:textchunk_17808,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17809,"oa:Annotation, prov:Entity",viewsari:textchunk_17809,the boy,viewsari:named_entity_recognition_run_1
viewsari:annotation_17810,"oa:Annotation, prov:Entity",viewsari:textchunk_17810,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17811,"oa:Annotation, prov:Entity",viewsari:textchunk_17811,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17812,"oa:Annotation, prov:Entity",viewsari:textchunk_17812,our Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17813,"oa:Annotation, prov:Entity",viewsari:textchunk_17813,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17814,"oa:Annotation, prov:Entity",viewsari:textchunk_17814,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17815,"oa:Annotation, prov:Entity",viewsari:textchunk_17815,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17816,"oa:Annotation, prov:Entity",viewsari:textchunk_17816,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17817,"oa:Annotation, prov:Entity",viewsari:textchunk_17817,Luca,viewsari:named_entity_recognition_run_1
viewsari:annotation_17818,"oa:Annotation, prov:Entity",viewsari:textchunk_17818,"Pietro Perugino, a much esteemed painter, with whom he stayed about three years",viewsari:named_entity_recognition_run_1
viewsari:annotation_17819,"oa:Annotation, prov:Entity",viewsari:textchunk_17819,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17820,"oa:Annotation, prov:Entity",viewsari:textchunk_17820,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17821,"oa:Annotation, prov:Entity",viewsari:textchunk_17821,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17822,"oa:Annotation, prov:Entity",viewsari:textchunk_17822,Pietro,viewsari:named_entity_recognition_run_1
viewsari:annotation_17823,"oa:Annotation, prov:Entity",viewsari:textchunk_17823,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17824,"oa:Annotation, prov:Entity",viewsari:textchunk_17824,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17825,"oa:Annotation, prov:Entity",viewsari:textchunk_17825,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17826,"oa:Annotation, prov:Entity",viewsari:textchunk_17826,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17827,"oa:Annotation, prov:Entity",viewsari:textchunk_17827,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17828,"oa:Annotation, prov:Entity",viewsari:textchunk_17828,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17829,"oa:Annotation, prov:Entity",viewsari:textchunk_17829,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17830,"oa:Annotation, prov:Entity",viewsari:textchunk_17830,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17831,"oa:Annotation, prov:Entity",viewsari:textchunk_17831,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17832,"oa:Annotation, prov:Entity",viewsari:textchunk_17832,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17833,"oa:Annotation, prov:Entity",viewsari:textchunk_17833,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17834,"oa:Annotation, prov:Entity",viewsari:textchunk_17834,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17835,"oa:Annotation, prov:Entity",viewsari:textchunk_17835,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17836,"oa:Annotation, prov:Entity",viewsari:textchunk_17836,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17837,"oa:Annotation, prov:Entity",viewsari:textchunk_17837,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17838,"oa:Annotation, prov:Entity",viewsari:textchunk_17838,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17839,"oa:Annotation, prov:Entity",viewsari:textchunk_17839,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17840,"oa:Annotation, prov:Entity",viewsari:textchunk_17840,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17841,"oa:Annotation, prov:Entity",viewsari:textchunk_17841,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17842,"oa:Annotation, prov:Entity",viewsari:textchunk_17842,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17843,"oa:Annotation, prov:Entity",viewsari:textchunk_17843,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17844,"oa:Annotation, prov:Entity",viewsari:textchunk_17844,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17845,"oa:Annotation, prov:Entity",viewsari:textchunk_17845,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17846,"oa:Annotation, prov:Entity",viewsari:textchunk_17846,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17847,"oa:Annotation, prov:Entity",viewsari:textchunk_17847,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17848,"oa:Annotation, prov:Entity",viewsari:textchunk_17848,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17849,"oa:Annotation, prov:Entity",viewsari:textchunk_17849,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17850,"oa:Annotation, prov:Entity",viewsari:textchunk_17850,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17851,"oa:Annotation, prov:Entity",viewsari:textchunk_17851,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17852,"oa:Annotation, prov:Entity",viewsari:textchunk_17852,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17853,"oa:Annotation, prov:Entity",viewsari:textchunk_17853,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17854,"oa:Annotation, prov:Entity",viewsari:textchunk_17854,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17855,"oa:Annotation, prov:Entity",viewsari:textchunk_17855,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17856,"oa:Annotation, prov:Entity",viewsari:textchunk_17856,this same master,viewsari:named_entity_recognition_run_1
viewsari:annotation_17857,"oa:Annotation, prov:Entity",viewsari:textchunk_17857,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17858,"oa:Annotation, prov:Entity",viewsari:textchunk_17858,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17859,"oa:Annotation, prov:Entity",viewsari:textchunk_17859,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17860,"oa:Annotation, prov:Entity",viewsari:textchunk_17860,His,viewsari:named_entity_recognition_run_1
viewsari:annotation_17861,"oa:Annotation, prov:Entity",viewsari:textchunk_17861,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17862,"oa:Annotation, prov:Entity",viewsari:textchunk_17862,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17863,"oa:Annotation, prov:Entity",viewsari:textchunk_17863,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17864,"oa:Annotation, prov:Entity",viewsari:textchunk_17864,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17865,"oa:Annotation, prov:Entity",viewsari:textchunk_17865,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17866,"oa:Annotation, prov:Entity",viewsari:textchunk_17866,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17867,"oa:Annotation, prov:Entity",viewsari:textchunk_17867,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17868,"oa:Annotation, prov:Entity",viewsari:textchunk_17868,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17869,"oa:Annotation, prov:Entity",viewsari:textchunk_17869,Girolamo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17870,"oa:Annotation, prov:Entity",viewsari:textchunk_17870,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17871,"oa:Annotation, prov:Entity",viewsari:textchunk_17871,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17872,"oa:Annotation, prov:Entity",viewsari:textchunk_17872,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17873,"oa:Annotation, prov:Entity",viewsari:textchunk_17873,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17874,"oa:Annotation, prov:Entity",viewsari:textchunk_17874,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17875,"oa:Annotation, prov:Entity",viewsari:textchunk_17875,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17876,"oa:Annotation, prov:Entity",viewsari:textchunk_17876,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17877,"oa:Annotation, prov:Entity",viewsari:textchunk_17877,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17878,"oa:Annotation, prov:Entity",viewsari:textchunk_17878,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17879,"oa:Annotation, prov:Entity",viewsari:textchunk_17879,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17880,"oa:Annotation, prov:Entity",viewsari:textchunk_17880,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17881,"oa:Annotation, prov:Entity",viewsari:textchunk_17881,Francesco,viewsari:named_entity_recognition_run_1
viewsari:annotation_17882,"oa:Annotation, prov:Entity",viewsari:textchunk_17882,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17883,"oa:Annotation, prov:Entity",viewsari:textchunk_17883,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17884,"oa:Annotation, prov:Entity",viewsari:textchunk_17884,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17885,"oa:Annotation, prov:Entity",viewsari:textchunk_17885,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17886,"oa:Annotation, prov:Entity",viewsari:textchunk_17886,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17887,"oa:Annotation, prov:Entity",viewsari:textchunk_17887,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17888,"oa:Annotation, prov:Entity",viewsari:textchunk_17888,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17889,"oa:Annotation, prov:Entity",viewsari:textchunk_17889,Francesco,viewsari:named_entity_recognition_run_1
viewsari:annotation_17890,"oa:Annotation, prov:Entity",viewsari:textchunk_17890,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17891,"oa:Annotation, prov:Entity",viewsari:textchunk_17891,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17892,"oa:Annotation, prov:Entity",viewsari:textchunk_17892,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17893,"oa:Annotation, prov:Entity",viewsari:textchunk_17893,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17894,"oa:Annotation, prov:Entity",viewsari:textchunk_17894,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17895,"oa:Annotation, prov:Entity",viewsari:textchunk_17895,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17896,"oa:Annotation, prov:Entity",viewsari:textchunk_17896,Girolamo Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17897,"oa:Annotation, prov:Entity",viewsari:textchunk_17897,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17898,"oa:Annotation, prov:Entity",viewsari:textchunk_17898,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17899,"oa:Annotation, prov:Entity",viewsari:textchunk_17899,Genga,viewsari:named_entity_recognition_run_1
viewsari:annotation_17900,"oa:Annotation, prov:Entity",viewsari:textchunk_17900,Francesco,viewsari:named_entity_recognition_run_1
viewsari:annotation_17901,"oa:Annotation, prov:Entity",viewsari:textchunk_17901,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17902,"oa:Annotation, prov:Entity",viewsari:textchunk_17902,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17903,"oa:Annotation, prov:Entity",viewsari:textchunk_17903,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17904,"oa:Annotation, prov:Entity",viewsari:textchunk_17904,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17905,"oa:Annotation, prov:Entity",viewsari:textchunk_17905,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17906,"oa:Annotation, prov:Entity",viewsari:textchunk_17906,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17907,"oa:Annotation, prov:Entity",viewsari:textchunk_17907,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17908,"oa:Annotation, prov:Entity",viewsari:textchunk_17908,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17909,"oa:Annotation, prov:Entity",viewsari:textchunk_17909,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17910,"oa:Annotation, prov:Entity",viewsari:textchunk_17910,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17911,"oa:Annotation, prov:Entity",viewsari:textchunk_17911,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17912,"oa:Annotation, prov:Entity",viewsari:textchunk_17912,He,viewsari:named_entity_recognition_run_1
viewsari:annotation_17913,"oa:Annotation, prov:Entity",viewsari:textchunk_17913,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17914,"oa:Annotation, prov:Entity",viewsari:textchunk_17914,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17915,"oa:Annotation, prov:Entity",viewsari:textchunk_17915,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17916,"oa:Annotation, prov:Entity",viewsari:textchunk_17916,Baldassarre,viewsari:named_entity_recognition_run_1
viewsari:annotation_17917,"oa:Annotation, prov:Entity",viewsari:textchunk_17917,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17918,"oa:Annotation, prov:Entity",viewsari:textchunk_17918,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17919,"oa:Annotation, prov:Entity",viewsari:textchunk_17919,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17920,"oa:Annotation, prov:Entity",viewsari:textchunk_17920,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17921,"oa:Annotation, prov:Entity",viewsari:textchunk_17921,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17922,"oa:Annotation, prov:Entity",viewsari:textchunk_17922,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17923,"oa:Annotation, prov:Entity",viewsari:textchunk_17923,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17924,"oa:Annotation, prov:Entity",viewsari:textchunk_17924,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17925,"oa:Annotation, prov:Entity",viewsari:textchunk_17925,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17926,"oa:Annotation, prov:Entity",viewsari:textchunk_17926,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17927,"oa:Annotation, prov:Entity",viewsari:textchunk_17927,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17928,"oa:Annotation, prov:Entity",viewsari:textchunk_17928,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17929,"oa:Annotation, prov:Entity",viewsari:textchunk_17929,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17930,"oa:Annotation, prov:Entity",viewsari:textchunk_17930,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17931,"oa:Annotation, prov:Entity",viewsari:textchunk_17931,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17932,"oa:Annotation, prov:Entity",viewsari:textchunk_17932,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17933,"oa:Annotation, prov:Entity",viewsari:textchunk_17933,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17934,"oa:Annotation, prov:Entity",viewsari:textchunk_17934,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17935,"oa:Annotation, prov:Entity",viewsari:textchunk_17935,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17936,"oa:Annotation, prov:Entity",viewsari:textchunk_17936,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17937,"oa:Annotation, prov:Entity",viewsari:textchunk_17937,Bartolommeo,viewsari:named_entity_recognition_run_1
viewsari:annotation_17938,"oa:Annotation, prov:Entity",viewsari:textchunk_17938,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17939,"oa:Annotation, prov:Entity",viewsari:textchunk_17939,himself,viewsari:named_entity_recognition_run_1
viewsari:annotation_17940,"oa:Annotation, prov:Entity",viewsari:textchunk_17940,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17941,"oa:Annotation, prov:Entity",viewsari:textchunk_17941,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17942,"oa:Annotation, prov:Entity",viewsari:textchunk_17942,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17943,"oa:Annotation, prov:Entity",viewsari:textchunk_17943,him,viewsari:named_entity_recognition_run_1
viewsari:annotation_17944,"oa:Annotation, prov:Entity",viewsari:textchunk_17944,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17945,"oa:Annotation, prov:Entity",viewsari:textchunk_17945,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17946,"oa:Annotation, prov:Entity",viewsari:textchunk_17946,he,viewsari:named_entity_recognition_run_1
viewsari:annotation_17947,"oa:Annotation, prov:Entity",viewsari:textchunk_17947,his,viewsari:named_entity_recognition_run_1
viewsari:annotation_17948,"oa:Annotation, prov:Entity",viewsari:textchunk_17948,his,viewsari:named_entity_recognition_run_1
