pages,paragraph_id,text 
196,307,"Perino decorated a façade in chiaroscuro—a method brought into use at that time by the example of Polidoro and Maturino—which is opposite to the house of the Marchioness of Massa, near Maestro Pasquino, executing it with great boldness of design and with supreme diligence."
197,308,"In the third year of his pontificate Pope Leo paid a visit to Florence, for which many triumphal preparations were made in that city, and Perino went thither before the Court, partly in order to see the pomps of the city, and partly from a wish to revisit his native country; and on a triumphal arch at S. Trinità he made a large and very beautiful figure, seven braccia high, while another was executed in competition with him by Toto del Nunziata, who had already been his rival in boyhood. But to Perino every hour seemed a thousand years until he could return to Rome, for he perceived that the rules and methods of the  Florentine craftsmen were very different from those that were customary in Rome; wherefore he departed from Florence and returned to Rome, where he resumed his usual course of work. And in S. Eustachio dalla Dogana he painted a S. Peter in fresco, which is a figure that has very strong relief, executed with a simple flow of folds, and yet wrought with much design and judgment."
197,309,"There was in Rome at this time the Archbishop of Cyprus, a man who was a great lover of the arts, and particularly of painting; and he, having a house near the Chiavica, where he had laid out a little garden with some statues and other antiquities of truly noble beauty, and desiring to enhance their effect with some fine decorations, sent for Perino, who was very much his friend, and they came to the decision that he should paint round the walls of that garden many stories of Bacchantes, Satyrs, Fauns, and other wild things, in reference to an ancient statue of Bacchus, seated beside a tiger, which the Archbishop had there. And so Perino adorned that place with a variety of poetical fancies; and, among other things, he painted there a little loggia with small figures, various grotesques, and many landscapes, coloured with supreme grace and diligence. This work has been held by craftsmen, as it always will be, to be worthy of the highest praise; and it was the reason that he became known to the Fugger family, merchants of Germany, who, having built a house near the Banchi, on the way to the Church of the Florentines, and having seen Perino's work and liked it, caused him to paint there a courtyard and a loggia, with many figures, all worthy of the same praise as the other works by his hand, for in them may be seen much delicacy and grace and great beauty of manner."
198,310,"At this same time M. Marchionne Baldassini, having caused a house to be built for him near S. Agostino, as has been related, by Antonio da San Gallo, who designed it very well, desired that a hall which Antonio had constructed there should be painted all over; and after passing in review many of the young painters, to the end that it might be well and beautifully done, he finally resolved to give it to Perino. Having agreed about the price, Perino set his hand to it, nor did he turn his attention from that work to any other until he had  brought it to a very happy conclusion in fresco. In that hall he made compartments by means of pilasters which have between them niches great and small; in the larger niches are various figures of philosophers, two in each niche, and in some one only, and in the smaller niches are little boys, partly naked and partly draped in veiling, while above those small niches are some heads of women, painted in imitation of marble. Above the cornice that crowns the pilasters there follows a second series of pictures, separated from the first series below, with scenes in figures of no great size from the history of the Romans, beginning with Romulus and ending with Numa Pompilius. There are likewise various ornaments in imitation of different kinds of marble, and over the beautiful chimney-piece of stone is a figure of Peace burning arms and trophies, which is very lifelike. This work was held in much estimation during the lifetime of M. Marchionne, as it has been ever since by all those who work in painting, and also by many others not of the profession, who give it extraordinary praise."
198,311,"In the Convent of the Nuns of S. Anna, Perino painted a chapel in fresco with many figures, which was executed by him with his usual diligence. And on an altar in S. Stefano del Cacco he painted in fresco, for a Roman lady, a Pietà with the Dead Christ in the lap of Our Lady, with a portrait from life of that lady, which still has the appearance of a living figure; and the whole work is very beautiful, and executed with great mastery and facility."
199,312,"In those days Antonio da San Gallo had built at the corner of a house in Rome, which is known as the Imagine di Ponte, a tabernacle finely adorned with travertine and very handsome, in which something beautiful in the way of painting was to be executed; and he received a commission from the owner of that house to give the work to one whom he should consider capable of painting some noble picture there. Wherefore Antonio, who knew Perino to be the best of the young men who were in Rome, allotted it to him. And he, setting his hand to the work, painted there a Christ in the act of crowning the Madonna, and in the background he made a Glory, with a choir of Seraphim and Angels clothed in light and delicate draperies, who are scattering flowers, and other children of great beauty and variety; and on the sides of the  tabernacle he painted Saints, S. Sebastian on one side and S. Anthony on the other. This work was executed truly well, and was equal to the others by his hand, which were always full of grace and charm."
199,313,"certain protonotary had erected a chapel of marble on four columns in the Minerva, and, desiring to leave an altar-piece there in memory of himself, even if it were but a small one, he came to an agreement with Perino, whose fame he had heard, and commissioned him to paint it in oils. And he chose that the subject should be the Deposition of Christ from the Cross, which Perino set himself to execute with the greatest possible zeal and diligence. In this picture he represented Him as already laid upon the ground, surrounded by the Maries weeping over Him, in whose gestures and attitudes he portrayed a melting pity and sorrow; besides which there are the Nicodemuses[28] and other figures that are much admired, all woeful and afflicted at seeing the sinless Christ lying dead. But the figures that he painted most divinely were those of the two Thieves, left fixed upon the crosses, which, besides appearing to be real dead bodies, reveal a very good mastery over muscles and nerves, which this occasion enabled him to display; wherefore, to the eyes of him who beholds them, their limbs present themselves all drawn in that violent death by the nerves, and the muscles by the nails and cords. There is, in addition, a landscape wrapped in darkness, counterfeited with much judgment and art. And if the inundation which came upon Rome after the sack had not done damage to this work, covering more than half of it, its excellence would be clearly seen; but the water so softened the gesso, and caused the wood to swell in such sort, that all the lower part that was soaked has peeled off too much for the picture to give any pleasure; nay, it is a grief and a truly heartrending sorrow to behold it, for it would certainly have been one of the most precious things in all Rome."
200,314,"There was being rebuilt at this time, under the direction of Jacopo Sansovino, the Church of S. Marcello in Rome, a convent of Servite Friars, which still remains unfinished; and when they had carried the  walls of some chapels to completion, and had roofed them, those friars commissioned Perino to paint in one of these, as ornaments for a Madonna that is worshipped in that church, two figures in separate niches, S. Joseph and S. Filippo, a Servite friar and the founder of that Order, one on either side of the Madonna. These finished, he painted above them some little boys that are perfect, and in the centre of the wall he placed another standing upon a dado, who has upon his shoulders the ends of two festoons, which he directs towards the corners of the chapel, where there are two other little boys who support them, being seated upon them, with their legs in most beautiful attitudes. All this he executed with such art, such grace, and so beautiful a manner, and gave to the flesh a tint of colour so fresh and soft, that one might say that it was real flesh rather than painted. And certainly these figures may be held to be the most beautiful that ever any craftsman painted in fresco, for the reason that there is life in their eyes and movement in their attitudes, and with the mouth they make as if to break into speech and say that art has conquered Nature, and that even art declares that nothing more than this can be done in her. This work was so excellent in the sight of all good judges of art, that he acquired a great name thereby, although he had executed many works and what was known of his great genius in his profession was well known; and he was therefore held in much more account and greater estimation than ever before."
201,315,"For this reason Lorenzo Pucci, Cardinal Santiquattro, who had taken over a chapel on the left hand beside the principal chapel in the Trinità, a convent of Calabrian and French Friars who wear the habit of S. Francis of Paola, allotted it to Perino, to the end that he might paint there in fresco the life of Our Lady. Which having begun, Perino finished all the vaulting and a wall under an arch; and on the outer side, also, over an arch of the chapel, he painted two Prophets four braccia and a half in height, representing Isaiah and Daniel, who in their great proportions reveal all the art, excellence of design, and beauty of colouring that can be seen in their perfection only in a picture executed by a great craftsman. This will be clearly evident to one who shall consider the Isaiah, in whom, as he reads, may be perceived the thoughtfulness that  study infuses in him, and his eagerness in reading new things, for he has his gaze fixed upon a book, with one hand to his head, exactly as a man often is when he is studying; and Daniel, likewise, is motionless, with his head upraised in celestial contemplation, in order to resolve the doubts of his people. Between these figures are two little boys who are upholding the escutcheon of the Cardinal, a shield of beautiful shape: and these boys, besides being so painted as to seem to be of flesh, also have the appearance of being in relief. The vaulting is divided into four scenes, separated one from another by the cross—that is, by the ribs of the vaulting. In the first is the Conception of Our Lady, in the second her Nativity, in the third the scene when she ascends the steps of the Temple, and in the fourth S. Joseph marrying her. On a wall-space equal in extent to the arch of the vaulting is her Visitation, in which are many figures that are very beautiful, but above all some who have climbed on certain socles and are standing in very spirited and natural attitudes, the better to see the ceremonious meeting of those women; besides which, there is something of the good and of the beautiful in the buildings and in every gesture of the other figures. He pursued this work no further, illness coming upon him; and when he was well, there began the plague of the year 1523, which raged so violently in Rome, that, if he wished to save his life, it became expedient for him to make up his mind to depart."
202,316,"There was in the city of Rome at that time the goldsmith Piloto, who was much the friend and intimate companion of Perino, and he was desirous of departing; and so one morning, as they were breakfasting together, he persuaded Perino to take himself off and go to Florence, on the ground that it was many years since he had been there, and that it could not but bring him great honour to make himself known there and to leave some example of his excellence in that city; saying also that, although Andrea de' Ceri and his wife, who had brought him up, were dead, nevertheless, as a native of that country, if he had no possessions there, he had his love for it. Wherefore, after no long time, one morning Perino and Piloto departed and set out on the way to Florence. And when they had arrived there, Perino took the greatest pleasure in  seeing once again the old works painted by the masters of the past, which had been as a school to him in the days of his boyhood, and likewise those of the masters then living who were the most celebrated and held to be the best in that city, in which, through the interest of friends, a work was allotted to him, as will be related below. It happened one day that many craftsmen having assembled in his presence to do him honour, painters, sculptors, architects, goldsmiths, and carvers in wood and marble, who had gathered together according to the ancient custom, some to see Perino, to keep him company, and to hear what he had to say, many to learn what difference in practice there might be between the craftsmen of Rome and those of Florence, but most of them to hear the praise and censure that craftsmen are wont often to give to one another; it happened, I say, that thus discoursing together of one thing and another, and examining the works, both ancient and modern, in the various churches, they came to that of the Carmine, in order to see the chapel of Masaccio. There everyone gazed attentively at the paintings, and many various opinions were uttered in praise of that master, all declaring that they marvelled that he should have possessed so much judgment as to be able in those days, without seeing anything but the work of Giotto, to work with so much of the modern manner in the design, in the colouring, and in the imitation of Nature, and that he should have solved the difficulties of his art in a manner so facile; not to mention that among all those who had worked at painting, there had not as yet been one who had equalled him in strength of relief, in resoluteness, and in mastery of execution."
203,317,"This kind of discourse much pleased Perino, and to all those craftsmen who spoke thus he answered in these words: ""I do not deny that what you say, and even more, may be true; but that there is no one among us who can equal this manner, that I will deny with my last breath. Nay, I will declare, if I may say it with the permission of the company, not in contempt, but from a desire for the truth, that I know many both more resolute and richer in grace, whose works are no less lifelike in the painting than these, and even much more beautiful. And I, by your leave, I who am not the first in this art, am grieved that there is  no space near these works wherein I might be able to paint a figure; for before departing from Florence I would make a trial beside one of these figures, likewise in fresco, to the end that you might see by comparison whether there be not among the moderns one who has equalled him."" Among their number was a master who was held to be the first painter in Florence; and he, being curious to see the work of Perino, and perhaps wishing to lower his pride, put forward an idea of his own, which was this: ""Although,"" said he, ""all the space here is full, yet, since you have such a fancy, which is certainly a good one and worthy of praise, there, on the opposite side, where there is the S. Paul by his hand, a figure no less good and beautiful than any other in the chapel, is a space in which you may easily prove what you say by making another Apostle, either beside that S. Peter by Masolino or beside the S. Paul of Masaccio, whichever you may prefer."" The S. Peter was nearer the window, and the space beside it was greater and the light better; besides which, it was a figure no less beautiful than the S. Paul. Everyone, therefore, urged Perino to do it, because they had a great desire to see that Roman manner; besides which, many said that he would be the means of taking out of their heads the fancy that they had nursed in their minds for so many decades, and that if his figure should prove to be the best all would run after modern works. Wherefore, persuaded by that master, who told him at last that he ought not to disappoint the entreaties and expectations of so many lofty intellects, particularly since it would not take longer than two weeks to execute a figure in fresco, and they would not fail to spend years in praising his labours, Perino resolved to do it, although he who spoke thus had an intention quite contrary to his words, being persuaded that Perino would by no means execute anything much better than the work of those craftsmen who were considered to be the most excellent at that time. Perino, then, undertook to make this attempt; and having summoned by common consent M. Giovanni da Pisa, the Prior of the convent, they asked him for the space for the execution of the work, which he granted to them with truly gracious courtesy; and thus they took measurements of the space, with the height and breadth, and went away."
204,318,"An Apostle was then drawn by Perino in a cartoon, in the person of S. Andrew, and finished with the greatest diligence; whereupon Perino, having first caused the staging to be erected, was prepared to begin to paint it. But before this, on his arrival in Florence, his many friends, who had seen most excellent works by his hand in Rome, had contrived to obtain for him the commission for that work in fresco which I mentioned, to the end that he might leave some example of his handiwork in Florence, which might demonstrate how spirited and how beautiful was his genius for painting, and also to the end that he might become known and perchance be set to work on some labour of importance by those who were then governing. There were at that time certain craftsmen who used to assemble in a company called the Company of the Martyrs, in the Camaldoli at Florence; and they had proposed many times to have a wall that was in that place painted with the story of the Martyrs being condemned to death before two Roman Emperors, who, after they had been taken in battle, caused them to be crucified in the wood and hanged on trees. This story was suggested to Perino, and, although the place was out of the way, and the price small, so much was he attracted by the possibilities of invention in the story and by the size of the wall, that he was disposed to undertake it; besides which, he was urged not a little by those who were his friends, on the ground that the work would establish him in that reputation which his talent deserved among the citizens, who did not know him, and among his fellow-craftsmen in Florence, where he was not known save by report. Having then determined to do the work, he accepted the undertaking and made a small design, which was held to be a thing divine; and having set his hand to making a cartoon as large as the whole work, he never left off labouring at it, and carried it so far that all the principal figures were completely finished. And so the Apostle was abandoned, without anything more being done."
205,319,"Perino drew this cartoon on white paper, well shaded and hatched, leaving the paper itself for the lights, and executing the whole with admirable diligence. In it were the two Emperors on the seat of judgment, condemning to the cross all the prisoners, who were turned towards  the tribunal, some kneeling, some standing, and others bowed, but all naked and bound in different ways, and writhing with piteous gestures in various attitudes, revealing the trembling of the limbs at the prospect of the severing of the soul from the body in the agony and torment of crucifixion; besides which, there were depicted in those heads the constancy of faith in the old, the fear of death in the young, and in others the torture that they suffer from the strain of the cords on their bodies and arms. And there could also be seen the swelling of the muscles and even the cold sweat of death, all depicted in that design. Then in the soldiers who were leading them there was revealed a terrible fury, most impious and cruel, as they presented them at the tribunal for condemnation and led them to the cross. The Emperors and the soldiers were wearing cuirasses after the ancient manner and garments very ornate and bizarre, with buskins, shoes, helmets, shields, and other pieces of armour wrought with all that wealth of the most beautiful ornamentation to which a craftsman can attain in imitating and reproducing the antique, and drawn with the greatest lovingness, subtlety, and delicacy that the perfection of art can display. When this cartoon was seen by the craftsmen and by other judges of discernment, they declared that they had never seen such beauty and excellence in design since the cartoon drawn by Michelagnolo Buonarroti in Florence for the Council Chamber; wherefore Perino acquired the greatest fame that he could have gained in art. And while he was engaged in finishing that cartoon, he amused himself by causing oil-colours to be prepared and ground in order to paint for his dearest friend, the goldsmith Piloto, a little picture of no great size, containing a Madonna, which he carried something more than half-way towards completion."
206,320,"For many years past Perino had been intimately acquainted with a certain lame priest, Ser Raffaello di Sandro, a chaplain of S. Lorenzo, who always bore love to the craftsmen of design. This priest, then, persuaded Perino to take up his quarters with him, seeing that he had no one to cook for him or to keep house for him, and that during the time that he had been in Florence he had stayed now with one friend and now with another; wherefore Perino went to lodge with him, and stayed there  many weeks. Meanwhile the plague began to appear in certain parts of Florence, and filled Perino with fear lest he should catch the infection; on which account he determined to go away, but wished first to recompense Ser Raffaello for all the days that he had eaten at his table. But Ser Raffaello would never consent to take anything, only saying: ""I would be fully paid by having a scrap of paper from your hand."" Seeing him to be determined, Perino took about four braccia of coarse canvas, and, after having it fixed to the wall between two doors in the priest's little room, painted on it in a day and a night a scene coloured in imitation of bronze. On this canvas, which was to serve as a screen for the wall, he painted the story of Moses passing the Red Sea and Pharaoh being submerged with his horses and his chariots; and Perino painted therein figures in most beautiful attitudes, some swimming in armour and some naked, others swimming while clasping the horses round the neck, with their beards and hair all soaked, crying out in the fear of death and struggling with all their power to escape. On the other side of the sea are Moses, Aaron, and all the other Hebrews, male and female, who are thanking God, and a number of vases that he counterfeited, carried off by them from Egypt, varied and beautiful in form and shape, and women with head-dresses of great variety. Which finished, he left it as a mark of lovingness to Ser Raffaello, to whom it was as dear as the Priorate of S. Lorenzo would have been. This canvas was afterwards much extolled and held in estimation, and after the death of Ser Raffaello it passed, together with his other possessions, to his brother Domenico di Sandro, the cheesemonger."
207,321,"Departing, then, from Florence, Perino abandoned the work of the Martyrs, which caused him great regret; and certainly, if it had been in any other place but the Camaldoli, he would have finished it; but, considering that the officials of health had taken that very Convent of Camaldoli for those infected with the plague, he thought it better to save himself than to leave fame behind him in Florence, being satisfied that he had proved how much he was worth in the design. The cartoon, with his other things, remained in the possession of the goldsmith Giovanni di Goro, his friend, who died in the plague; and after that it  fell into the hands of Piloto, who kept it spread out in his house for many years, showing it readily as a very rare work to every person of intelligence; but I do not know what became of it after the death of Piloto."
207,322,"Perino stayed for many months in various places, seeking to avoid the plague, but for all this he never spent his time in vain, for he was continually drawing and studying the secrets of art; and when the plague had ceased, he returned to Rome and gave his attention to executing little works of which I shall say nothing more. In the year 1523 came the election of Pope Clement VII, which was the greatest of blessings for the arts of painting and sculpture, which had been so kept down by Adrian VI during his lifetime, that not only had nothing been executed for him, but, as has been related in other places, not delighting in them, or rather, holding them in detestation, he had brought it about that no other person delighted in them, or spent money upon them, or employed a single craftsman. Then, therefore, after the election of the new Pontiff, Perino executed many works."
208,323,"Afterwards it was proposed that Giulio Romano and Giovan Francesco, called Il Fattore, should be made heads of the world of art in place of Raffaello, who was dead, to the end that they might distribute the various works to the others, according to the previous custom. But Perino, in executing an escutcheon of the Pope in fresco over the door of Cardinal Cesarino, after the cartoon of Giulio Romano, acquitted himself so excellently well, that they doubted whether he would not be preferred to themselves, because, although they were known as the disciples of Raffaello and as the heirs to his possessions, they had not inherited the whole of the art and grace that he used to give to his figures with colours. Giulio and Giovan Francesco therefore made up their minds to attach Perino to themselves; and so in the holy year of Jubilee, 1525, they gave him Caterina, the sister of Giovan Francesco, for wife, to the end that the perfect friendship which had been maintained between them for so long might be converted into kinship. Thereupon, continuing the works that he had in hand, no long time had passed when, on account of the praises bestowed upon him for the first work  executed by him in S. Marcello, it was resolved by the Prior of that convent and by certain heads of the Company of the Crocifisso, which has a chapel there built by its members as a place of assembly, that the chapel should be painted; and so they allotted this work to Perino, in the hope of having some excellent painting by his hand. Perino, having caused the staging to be erected, began the work; and in the centre of the barrel-shaped vaulting he painted the scene when God, after creating Adam, takes his wife Eve from his side. In this scene Adam, a most beautiful naked figure painted with perfect art, is seen lying overcome by sleep, while Eve, with great vivacity, rises to her feet with the hands clasped and receives the benediction of her Maker, the figure of whom is depicted grave in aspect and sublime in majesty, standing with many draperies about Him, which curve round His nude form with their borders. On one side, on the right hand, are two Evangelists, S. Mark and S. John, the first of whom Perino finished entirely, and also the second with the exception of the head and a naked arm. Between these two Evangelists, by way of ornament, he made two little boys embracing a candelabrum, which are truly of living flesh; and the Evangelists, likewise, in the heads, the draperies, the arms, and all that he painted in them with his own hand, are very beautiful."
209,324,"While he was executing this work, he suffered many interruptions from illness and from other misfortunes, such as happen every day to all who live in this world; besides which, it is said that the men of the Company also ran short of money. And so long did this business drag on, that in the year 1527 there came upon them the ruin of Rome, when that city was given over to sack, many craftsmen were killed, and many works destroyed or carried away. Whereupon Perino, caught in that turmoil, and having a wife and a baby girl, ran from place to place in Rome with the child in his arms, seeking to save her, and finally, poor wretch, was taken prisoner and reduced to paying a ransom, which hit him so hard that he was like to go out of his mind. When the fury of the sack had abated, he was so crushed down by the fear that still possessed him, that all thought of art was worlds away from him, but nevertheless he painted canvases in gouache and other fantasies for  certain Spanish soldiers; and after regaining his composure, he lived like the rest in some poor fashion. Alone among so many, Baviera, who had the engravings of Raffaello, had not lost much; wherefore, moved by the friendship that he had with Perino, and wishing to employ him, he commissioned him to draw some of the stories of the Gods transforming themselves in order to achieve the consummation of their loves. These were engraved on copper by Jacopo Caraglio, an excellent engraver of prints, who acquitted himself so well in the matter of these designs, that, preserving the outlines and manner of Perino, and hatching the work with beautiful facility, he sought also to impart to the engravings that grace and that delicacy which Perino had given to the drawings."
210,325,"While the havoc of the sack had destroyed Rome and driven away the inhabitants and the Pope himself, who was living at Orvieto, not many remaining in the city, and no business of any kind being done there, there arrived in Rome one Niccola Viniziano, a rare and even unrivalled master of embroidery, the servant of Prince Doria. He, moved by his long-standing friendship with Perino, and being a man who always favoured and wished well to the men of our arts, persuaded him to leave that misery and set out for Genoa, promising that he would so go to work with that Prince, who was a lover of art and delighted in painting, that he would commission Perino to execute some big works, and saying, moreover, that His Excellency had often told him that he would like to have a suite of rooms adorned with handsome decorations. It did not take much to persuade Perino, for he was oppressed by want and burning with desire to leave Rome; and he determined to depart with Niccola. Having therefore made arrangements for leaving his wife and daughter well cared for by relatives in Rome, and having put all his affairs in order, he set off for Genoa. Arriving there, and making himself known to that Prince by means of Niccola, his coming was as welcome to His Excellency as any agreeable experience that he had ever had in all his life. He was received, therefore, with the greatest possible warmth and gladness, and after many conversations and discussions they finally arranged that he should begin the work; and they decided that he should execute a palace adorned with stucco-work and with pictures in fresco,  in oils, and of every kind, which I will strive to describe as briefly as I am able, with all the rooms, pictures, and general arrangement, saying nothing as to where Perino first began to labour, to the end that I may not obscure this work, which is the best of all those by his hand, with words."
211 212 213,326,"begin, then, by saying that at the entrance of the Prince's Palace there is a marble portal composed in the Doric Order, and built after designs and models by the hand of Perino, with all its appurtenances of pedestals, socles, shafts, capitals, architrave, frieze, cornice and pediment, and with some most beautiful seated figures of women, who are supporting an escutcheon. The masonry and carving of this work were executed by Maestro Giovanni da Fiesole, and the figures were finished to perfection by Silvio, the sculptor of Fiesole, a bold and resolute master. Entering within the portal, one finds over the vestibule a vault covered with stucco-work, varied scenes, and grotesques, and little arches in each of which are scenes of war and various kinds of battles, some fighting on foot and others on horseback, and all wrought with truly extraordinary diligence and art. On the left one finds the staircase, which has decorations of little grotesques after the antique that could not be richer or more beautiful, with various scenes and little figures, masks, children, animals, and other things of fancy, executed with that invention and judgment that always marked his work, insomuch that of their kind they may well be called divine. Having ascended the staircase, one comes into a most beautiful loggia, which has at each end a very handsome door of stone; and over each of these doors, in the pediment, are painted two figures, one male and the other female, represented in directly opposite attitudes, one showing the front view and the other the back. The vaulting has five arches, and is wrought superbly in stucco, and it is also divided by pictures in certain ovals, containing scenes executed with the most perfect beauty that could be achieved; and the walls are painted down to the floor with many seated figures of captains in armour, some drawn from life and some from imagination, and representing all the ancient and modern captains of the house of Doria, and above them are large letters of gold, which run thus—""Magni viri,  maximi duces, optima fecere pro patria."" In the first hall, which opens into the loggia and is entered by one of the two doors, that on the left hand, there are most beautiful ornaments of stucco on the corners of the vaulting, and in the centre there is a large scene of the Shipwreck of Æneas in the sea, in which are nude figures, living and dead, in attitudes of infinite variety, besides a good number of ships and galleys, some sound and some shattered by the fury of the tempest; not without beautiful considerations in the figures of the living, who are striving to save themselves, and expressions of terror that are produced in their features by the struggle with the waves, the danger of death, and all the emotions aroused by the perils of the sea. This was the first scene and the first work that Perino began for the Prince. It is said that when he arrived in Genoa, Girolamo da Treviso had already appeared there in advance of him in order to execute certain pictures, and was painting a wall that faced towards the garden. And after Perino had begun to draw the cartoon for the scene of the Shipwreck that has been described above, while he was taking his time about it, amusing himself and seeing Genoa, and labouring only at intervals at the cartoon, although a great part was finished in various ways and those nudes were drawn, some in chiaroscuro, some in charcoal, and others in black chalk, some being drawn in imitation of gradine-work, others shaded, and others again only outlined; while, I say, Perino was going on in this way, without beginning to paint, Girolamo da Treviso murmured against him, saying, ""Cartoons, and nothing but cartoons! I have my art at the tip of my brush."" Decrying him very often in this or some other similar manner, it came to the ears of Perino, who, taking offence, straightway caused his cartoon to be fixed to the vaulting where the scene was to be painted, and the boards of his staging to be removed in many places, to the end that the work might be seen from below; and then he threw open the hall. Which hearing, all Genoa ran to see it, and, amazed by Perino's grand design, they praised him to the skies. Thither, among others, went Girolamo da Treviso, who saw what he had never thought to see from the hand of Perino; whereupon, dumbfoundered by the beauty of the work, he departed from Genoa without asking leave of Prince Doria, and  returned to Bologna, where he lived. Perino was thus left alone in the service of the Prince, and finished that hall, painting it in oils on the surface of the walls; and it was held to be, as indeed it is, a thing unrivalled in its beauty, with its lovely work in stucco in the centre of the vaulting and all around, even below the lunettes, as I have described. In the other hall, into which one enters by the right-hand door in the loggia, he executed on the vaulting works in stucco almost similar in design to those of the other, and painted pictures in fresco of Jove slaying the Giants with his thunderbolts, in which are many very beautiful nudes, larger than life. In the Heaven, likewise, are all the Gods, who are making gestures of great vivacity and truly appropriate to their natures, amid the terrible uproar of the thunder; besides which, the stucco-work is executed with supreme diligence, and the fresco-colouring could not be more beautiful, seeing that Perino was very able—indeed, a perfect master—in that field. Near this he adorned four chambers, the ceilings of which are all wrought in stucco, and distributed among them, in fresco, are the most beautiful fables from Ovid, which have all the appearance of reality, nor could any one imagine the beauty, the abundance, the variety, and the great numbers of the little figures, animals, foliage, and grotesques that are in them, all executed with lively invention. Beside the other hall, likewise, he adorned four more chambers, but only directing the work, which was carried out by his assistants, although he gave them the designs both of the stucco-decorations and of the scenes, figures, and grotesques, upon which a vast number of them worked, some little and some much; such as Luzio Romano, who did much work in stucco there and many grotesques, and a number of Lombards. Let it suffice to say that there is no room there that has not something by his hand and is not full of ornaments, even to the space below the vaulting, with various compositions full of children, bizarre masks, and animals, which all defies description; not to mention that the little studies, the antechambers, the closets, and all other parts of the palace, are painted and made beautiful. From the palace one passes into the garden and into a low building, which has the most ornate decorations in all the rooms, even below the ceilings, and so also the halls, chambers,  and anterooms, all adorned by the same hand. In this work Pordenone also took a part, as I said in his Life, and likewise Domenico Beccafumi of Siena, a very rare painter, who showed that he was not inferior to any of the others, although the works by his hand that are in Siena are the most excellent among the vast number that he painted."
213,327,"But to return to the works that Perino executed after those that he did in the Palace of the Prince; he executed a frieze in a room in the house of Giannetin Doria, containing most beautiful women, and he did many works for various gentlemen throughout the city, both in fresco and in oil-colours. He painted a most beautiful altar-piece, very finely designed, for S. Francesco, and another for a church called S. Maria ""de Consolatione,"" at the commission of a gentleman of the house of Baciadonne: in which picture he painted the Nativity of Christ, a work that is much extolled, but it was placed in a position so dark, that, by reason of the light not being good enough, one is not able to recognize its perfection, and all the more because Perino strove to paint it in a dark manner, so that it has need of a strong light. He also made drawings of the greater part of the Æneid, with the stories of Dido, from which tapestries were woven; and he likewise drew beautiful ornaments for the poops of galleys, which were carved and finished to perfection by Carota and Tasso, wood-carvers of Florence, who proved excellently well how able they were in that art. And in addition to all these things he also executed a vast number of works on cloth for the galleys of the Prince, and the largest standards that could be made for their adornment and embellishment. Wherefore he was so beloved by that Prince for his fine qualities, that, if he had continued to serve him, the Prince would have richly rewarded his abilities."
214,328,"But while he was working in Genoa, the fancy came to him to fetch his wife from Rome, and so he bought a house in Pisa, being pleased with that city and half thinking of choosing it as his place of habitation when old age should come upon him. Now at that time the Warden of the Duomo at Pisa was M. Antonio di Urbano, who had a very great desire to embellish that temple, and had already caused a beginning to be made with some very beautiful ornaments of marble for the chapels of the  church, which had been executed by the hand of Stagio da Pietrasanta, a very able and well practised carver of marble: removing some old, clumsy, and badly proportioned chapels that were there. Having thus made a beginning, the Warden proposed to fill up those ornaments in the interior with altar-pieces in oils, and on the outer side with a series of scenes in fresco and decorations in stucco, by the hands of the best and most excellent masters that he could find, without grudging any expense that might be incurred. He had already set to work on the sacristy, which he had placed in the great recess behind the high-altar, and there the ornamentation of marble was already finished, and many pictures had been painted by the Florentine painter Giovanni Antonio Sogliani, the rest of which, together with the altar-pieces and the chapels that were wanting, were finished many years afterwards by order of M. Sebastiano della Seta, the Warden of the Duomo in those days."
215,329,"At that time Perino returned from Genoa to Pisa, and, having seen that beginning, at the instance of Battista del Cervelliera, a person well conversant with art and a most ingenious master of wood-carving, perspective, and inlaying, he was presented to the Warden. After they had discoursed together on the subject of the works of the Duomo, Perino was asked to paint an altar-piece for an ornament immediately within the ordinary door of entrance, the ornamental frame being already finished, and above that a scene of S. George slaying the Dragon and delivering the King's Daughter. Perino therefore made a most beautiful design, which included a row of children and other ornaments in fresco between one chapel and the other, and niches with Prophets and scenes of various kinds; and this design pleased the Warden. And so, having made the cartoon for one of them, the first one, that opposite to the door mentioned above, he began to execute it in colour, and finished six children, which are very well painted. He was to have continued this right round, which would have made a very rich and very beautiful decoration; and the whole work together would have proved to be something very handsome. But he was seized with a desire to return to Genoa, where he had involved himself in love affairs and other pleasures, to which he was inclined at certain times: and on his departure he gave  to the Nuns of S. Maffeo a little altar-piece that he had painted for them in oils, which is now in their possession in the convent. Then, having arrived in Genoa, he stayed there many months, executing other works for the Prince."
